Order ID;Order Date;Ship Date;Ship Mode;Postal Code;Customer ID
CA-2017-100300;24/06/2017;26/06/2017;Second Class;92037;MJ-17740
CA-2017-140571;15/03/2017;19/03/2017;Standard Class;39212;SJ-20125
US-2017-155768;01/12/2017;01/12/2017;Same Day;93030;LB-16795
CA-2018-119424;12/06/2018;14/06/2018;Second Class;98031;SB-20185
CA-2017-118178;19/03/2017;24/03/2017;Standard Class;37211;CC-12610
CA-2017-166618;14/11/2017;18/11/2017;Standard Class;10035;DP-13000
CA-2018-156776;07/08/2018;11/08/2018;Standard Class;92683;JL-15505
US-2016-130512;21/08/2016;25/08/2016;Standard Class;18103;SM-20320
CA-2016-141810;02/11/2016;07/11/2016;Standard Class;78207;BB-10990
CA-2015-146843;30/11/2015;06/12/2015;Standard Class;85323;PB-19150
CA-2015-103310;10/05/2015;15/05/2015;Standard Class;95123;GM-14680
CA-2017-152688;17/10/2017;20/10/2017;First Class;8861;NR-18550
CA-2017-153836;30/10/2017;03/11/2017;Standard Class;10011;EH-13765
CA-2017-104689;01/12/2017;05/12/2017;Standard Class;90004;FH-14365
CA-2017-146423;21/04/2017;21/04/2017;Same Day;6460;BT-11680
CA-2018-140781;03/08/2018;07/08/2018;Standard Class;61701;AB-10105
CA-2018-141747;03/08/2018;08/08/2018;Second Class;98105;SC-20230
CA-2018-142776;11/12/2018;14/12/2018;Second Class;52601;RS-19870
CA-2016-167479;14/03/2016;19/03/2016;Standard Class;95661;AI-10855
CA-2015-144071;08/12/2015;15/12/2015;Standard Class;94110;DJ-13420
US-2018-120908;30/09/2018;02/10/2018;First Class;19120;BF-10975
CA-2017-152646;21/11/2017;26/11/2017;Standard Class;90049;TH-21235
CA-2018-103765;24/11/2018;30/11/2018;Standard Class;79762;JG-15310
US-2018-118157;14/11/2018;17/11/2018;First Class;55407;AW-10930
US-2016-164238;16/08/2016;20/08/2016;Standard Class;19120;JW-15955
CA-2018-103212;13/10/2018;14/10/2018;First Class;70506;MH-18025
CA-2018-121160;04/11/2018;04/11/2018;Same Day;77803;FM-14290
CA-2018-140515;19/03/2018;24/03/2018;Standard Class;90008;GZ-14545
CA-2015-153619;03/11/2015;03/11/2015;Same Day;90049;TC-21535
CA-2018-133718;23/07/2018;26/07/2018;First Class;90045;TB-21520
CA-2015-148383;27/12/2015;31/12/2015;Standard Class;85023;RP-19390
CA-2017-126732;02/09/2017;06/09/2017;Standard Class;90036;LR-16915
CA-2018-138156;11/02/2018;14/02/2018;First Class;43229;MM-17260
CA-2018-110310;27/10/2018;02/11/2018;Standard Class;32303;NB-18655
CA-2015-113271;09/07/2015;14/07/2015;Standard Class;94122;DS-13030
CA-2018-130106;22/05/2018;26/05/2018;Standard Class;94109;VF-21715
CA-2017-127761;10/11/2017;14/11/2017;Standard Class;10009;SW-20275
CA-2017-105354;02/12/2017;06/12/2017;Standard Class;52302;PW-19030
CA-2018-155712;02/03/2018;08/03/2018;Standard Class;90008;KD-16615
CA-2018-102309;23/09/2018;25/09/2018;Second Class;71603;DO-13645
CA-2015-168368;11/02/2015;15/02/2015;Second Class;65203;GA-14725
CA-2018-167976;11/11/2018;14/11/2018;Second Class;57401;JL-15505
CA-2018-111388;02/09/2018;02/09/2018;Same Day;98103;SU-20665
CA-2016-124499;09/10/2016;13/10/2016;Standard Class;48227;FM-14380
US-2018-128118;24/11/2018;01/12/2018;Standard Class;38109;MY-17380
CA-2015-125759;08/02/2015;09/02/2015;First Class;89031;NM-18445
CA-2016-151869;25/09/2016;25/09/2016;Same Day;11520;CS-11950
US-2018-102183;21/08/2018;28/08/2018;Standard Class;10035;PK-19075
CA-2017-100510;12/05/2017;17/05/2017;Standard Class;10024;HM-14860
CA-2018-146983;02/09/2018;06/09/2018;Standard Class;42420;AH-10210
US-2015-134054;10/10/2015;10/10/2015;Same Day;87105;FC-14335
CA-2017-113236;26/05/2017;29/05/2017;Second Class;33445;CP-12085
CA-2018-122539;01/12/2018;05/12/2018;Standard Class;19140;SC-20305
CA-2017-166772;20/09/2017;24/09/2017;Standard Class;98105;HJ-14875
US-2018-152898;11/09/2018;15/09/2018;Standard Class;23223;CB-12025
CA-2017-160486;30/12/2017;04/01/2018;Standard Class;33407;EH-14185
CA-2018-102218;02/09/2018;04/09/2018;Second Class;80525;LW-17215
CA-2015-161032;18/11/2015;23/11/2015;Standard Class;53132;MK-17905
CA-2016-102778;21/11/2016;24/11/2016;First Class;28110;JH-15820
CA-2018-154011;19/06/2018;26/06/2018;Standard Class;75081;DB-13270
US-2018-165456;30/11/2018;03/12/2018;First Class;19134;TB-21625
CA-2015-111857;23/04/2015;26/04/2015;Second Class;94109;NM-18445
CA-2015-163650;23/09/2015;25/09/2015;First Class;19901;TT-21220
CA-2018-124114;02/03/2018;02/03/2018;Same Day;76706;RS-19765
US-2018-116505;17/11/2018;21/11/2018;Second Class;21740;TB-21625
CA-2018-161340;28/05/2018;01/06/2018;Standard Class;44105;AM-10360
US-2016-163433;18/04/2016;22/04/2016;Second Class;78501;MP-17965
CA-2016-137603;19/09/2016;24/09/2016;Standard Class;87505;MH-17290
CA-2015-128237;25/03/2015;30/03/2015;Standard Class;94110;CA-12265
US-2017-102141;26/08/2017;31/08/2017;Standard Class;10024;KD-16615
CA-2018-148642;06/03/2018;12/03/2018;Standard Class;75220;DW-13540
CA-2016-111948;11/11/2016;11/11/2016;Same Day;48234;AG-10495
CA-2017-161907;05/04/2017;09/04/2017;Standard Class;19140;JH-16180
CA-2018-124940;21/02/2018;26/02/2018;Standard Class;75007;DK-13090
US-2018-108343;20/07/2018;25/07/2018;Standard Class;10009;AR-10825
US-2017-111563;04/11/2017;08/11/2017;Standard Class;77041;SM-20005
CA-2018-121853;23/09/2018;29/09/2018;Standard Class;90036;DB-13660
US-2018-130687;07/09/2018;10/09/2018;First Class;98026;PF-19225
CA-2016-164497;28/11/2016;30/11/2016;First Class;94110;AJ-10945
US-2016-153283;12/11/2016;18/11/2016;Standard Class;10035;EB-14110
CA-2017-108056;29/09/2017;03/10/2017;Standard Class;97477;ES-14080
CA-2018-127726;11/09/2018;13/09/2018;Second Class;40324;SS-20410
CA-2018-110198;01/05/2018;02/05/2018;First Class;33065;AG-10900
CA-2018-130715;16/09/2018;20/09/2018;Standard Class;94110;CY-12745
CA-2015-155264;19/10/2015;22/10/2015;Second Class;94110;RP-19270
CA-2017-119123;13/03/2017;18/03/2017;Standard Class;92503;DB-13360
CA-2018-109085;17/02/2018;20/02/2018;First Class;45373;CK-12325
CA-2017-114860;22/12/2017;28/12/2017;Standard Class;92553;DN-13690
CA-2017-159009;23/09/2017;27/09/2017;Standard Class;98115;DP-13105
CA-2018-148411;24/09/2018;26/09/2018;First Class;60623;RO-19780
CA-2016-110324;01/12/2016;05/12/2016;Standard Class;49201;MA-17560
CA-2017-168046;25/01/2017;28/01/2017;Second Class;10024;JD-15895
CA-2018-111591;21/03/2018;25/03/2018;Standard Class;98105;PS-18970
US-2015-166828;22/08/2015;25/08/2015;First Class;63301;JF-15415
CA-2015-108147;08/06/2015;13/06/2015;Standard Class;11561;RD-19480
CA-2017-154998;07/04/2017;09/04/2017;First Class;8701;ES-14080
CA-2018-113460;07/11/2018;09/11/2018;Second Class;20735;KN-16390
CA-2016-111339;29/05/2016;31/05/2016;First Class;43229;VP-21760
CA-2018-102820;07/05/2018;11/05/2018;Standard Class;91104;CS-11950
CA-2017-149671;05/06/2017;09/06/2017;Standard Class;98105;KB-16600
CA-2016-126347;14/12/2016;19/12/2016;Second Class;90045;AJ-10945
CA-2018-108756;25/12/2018;29/12/2018;Standard Class;7017;PO-18865
CA-2018-155362;17/12/2018;21/12/2018;Standard Class;54703;DP-13105
CA-2017-117625;10/05/2017;15/05/2017;Standard Class;60610;GM-14500
CA-2015-154158;23/12/2015;27/12/2015;Second Class;33614;CC-12670
CA-2018-100433;11/08/2018;16/08/2018;Standard Class;10009;SJ-20125
CA-2018-163097;27/08/2018;31/08/2018;Standard Class;85204;SF-20200
CA-2016-163734;19/06/2016;24/06/2016;Standard Class;77070;KM-16375
CA-2018-162474;13/03/2018;16/03/2018;First Class;60505;FH-14275
CA-2016-130848;25/10/2016;25/10/2016;Same Day;80219;DG-13300
CA-2015-125997;20/09/2015;23/09/2015;First Class;10011;MW-18220
CA-2017-103128;11/11/2017;15/11/2017;Standard Class;60004;SC-20845
CA-2016-167696;16/09/2016;21/09/2016;Standard Class;23602;BD-11500
CA-2015-159814;24/06/2015;28/06/2015;Standard Class;85705;LP-17080
CA-2017-105459;12/08/2017;17/08/2017;Second Class;10024;NP-18700
CA-2018-141663;13/04/2018;17/04/2018;Standard Class;19134;DP-13105
CA-2015-152618;14/03/2015;17/03/2015;First Class;60653;RB-19465
CA-2018-162789;22/09/2018;24/09/2018;Second Class;10035;LC-17140
US-2018-110149;10/12/2018;13/12/2018;First Class;19143;WB-21850
CA-2017-108959;10/03/2017;14/03/2017;Second Class;85301;MH-17785
CA-2016-164777;27/01/2016;29/01/2016;First Class;90036;SC-20305
CA-2017-132017;26/09/2017;27/09/2017;First Class;77041;MH-17620
CA-2016-127824;18/10/2016;22/10/2016;Standard Class;98115;JC-15775
CA-2015-148285;27/10/2015;01/11/2015;Standard Class;28314;RD-19810
CA-2018-152926;02/10/2018;04/10/2018;Second Class;77041;SC-20695
CA-2015-145254;23/07/2015;27/07/2015;Standard Class;94122;NC-18535
CA-2015-116246;12/09/2015;17/09/2015;Second Class;10035;LW-17215
CA-2017-160479;15/09/2017;20/09/2017;Standard Class;98105;AH-10585
CA-2015-167486;27/11/2015;01/12/2015;Standard Class;14215;JO-15145
CA-2015-152100;11/05/2015;16/05/2015;Standard Class;77340;VW-21775
CA-2016-166219;28/08/2016;01/09/2016;Standard Class;75081;BP-11185
CA-2016-111864;19/06/2016;19/06/2016;Same Day;19134;PP-18955
CA-2016-119627;17/08/2016;23/08/2016;Standard Class;85345;SC-20725
CA-2016-160787;25/09/2016;25/09/2016;Same Day;19143;BM-11785
CA-2018-107853;26/05/2018;31/05/2018;Standard Class;92054;CD-11920
CA-2018-126144;31/07/2018;05/08/2018;Standard Class;19134;GM-14680
US-2015-154655;12/10/2015;17/10/2015;Standard Class;60623;BP-11050
CA-2015-100391;25/05/2015;29/05/2015;Standard Class;10035;BW-11065
CA-2015-165477;29/12/2015;31/12/2015;Second Class;44240;RE-19405
CA-2018-165904;07/04/2018;11/04/2018;Standard Class;32216;HR-14770
CA-2016-104052;01/03/2016;02/03/2016;First Class;75019;TP-21565
CA-2016-168277;29/05/2016;03/06/2016;Standard Class;46203;KB-16315
CA-2017-158617;22/09/2017;28/09/2017;Standard Class;46226;AC-10660
CA-2018-136882;27/05/2018;03/06/2018;Standard Class;74133;DN-13690
US-2017-148957;17/09/2017;23/09/2017;Standard Class;98052;CC-12430
CA-2015-140032;08/09/2015;13/09/2015;Standard Class;94109;TS-21340
CA-2018-145506;03/06/2018;07/06/2018;Standard Class;99207;MO-17800
CA-2016-129546;28/09/2016;05/10/2016;Standard Class;90032;RP-19855
CA-2017-140977;16/06/2017;19/06/2017;Second Class;37421;JL-15175
CA-2018-151855;27/05/2018;03/06/2018;Standard Class;27405;BW-11110
CA-2015-138240;09/10/2015;14/10/2015;Standard Class;94122;SJ-20500
CA-2015-101833;17/11/2015;22/11/2015;Second Class;10024;FG-14260
CA-2015-100867;19/10/2015;24/10/2015;Standard Class;90712;EH-14125
US-2018-109610;25/11/2018;30/11/2018;Second Class;40214;BS-11590
CA-2015-156545;27/02/2015;03/03/2015;First Class;43229;JS-16030
CA-2015-109127;21/12/2015;25/12/2015;Standard Class;19711;JC-15775
CA-2017-126858;19/11/2017;23/11/2017;Standard Class;98115;JM-15265
CA-2018-102925;05/11/2018;10/11/2018;Second Class;10024;CD-12280
CA-2016-100818;31/05/2016;05/06/2016;Second Class;60653;JM-15265
CA-2015-126193;07/09/2015;14/09/2015;Standard Class;60543;SS-20410
CA-2018-150504;06/11/2018;12/11/2018;Standard Class;75220;HG-14845
CA-2016-158351;20/06/2016;24/06/2016;Second Class;19134;BC-11125
CA-2015-122679;22/07/2015;28/07/2015;Standard Class;90008;AB-10255
CA-2017-164770;02/12/2017;04/12/2017;Second Class;77036;MY-18295
CA-2018-130505;12/10/2018;12/10/2018;Same Day;26003;NF-18385
US-2018-125213;11/12/2018;13/12/2018;First Class;7501;NB-18655
CA-2016-156566;01/10/2016;04/10/2016;First Class;97206;EM-13960
US-2017-102232;05/08/2017;11/08/2017;Standard Class;35810;MF-17665
CA-2018-111738;03/01/2018;07/01/2018;Standard Class;94110;CM-12385
CA-2018-163188;07/11/2018;07/11/2018;Same Day;73120;EC-14050
CA-2017-105207;03/01/2017;08/01/2017;Standard Class;74012;BO-11350
US-2017-123610;12/05/2017;16/05/2017;Standard Class;92691;VM-21835
CA-2018-118213;05/11/2018;07/11/2018;First Class;46142;AB-10060
CA-2017-149237;26/05/2017;30/05/2017;Standard Class;53209;CM-12235
US-2016-158589;20/11/2016;24/11/2016;Standard Class;94109;KW-16570
CA-2017-101329;22/04/2017;29/04/2017;Standard Class;13440;MM-17920
CA-2017-113607;14/10/2017;18/10/2017;Standard Class;10009;PW-19030
CA-2015-149104;05/04/2015;07/04/2015;Second Class;48127;RD-19900
CA-2017-105263;06/08/2017;11/08/2017;Standard Class;10024;LM-17065
CA-2015-130575;14/12/2015;16/12/2015;First Class;60623;CS-11845
CA-2018-142461;30/05/2018;03/06/2018;Second Class;75217;KT-16480
CA-2017-125220;14/10/2017;19/10/2017;Standard Class;54915;BE-11410
CA-2015-100293;14/03/2015;18/03/2015;Standard Class;32216;NF-18475
CA-2015-154165;17/02/2015;24/02/2015;Standard Class;60653;DL-13315
CA-2016-123939;24/08/2016;26/08/2016;Second Class;43402;MS-17710
US-2018-104451;08/05/2018;12/05/2018;Second Class;94110;MM-18055
CA-2017-101189;04/02/2017;09/02/2017;Standard Class;90049;JB-15400
CA-2015-169446;19/12/2015;25/12/2015;Standard Class;60623;SG-20605
CA-2018-156958;05/12/2018;06/12/2018;First Class;98115;PB-18805
CA-2018-101637;24/03/2018;25/03/2018;Same Day;77705;AC-10615
CA-2018-111759;08/07/2018;12/07/2018;Standard Class;98103;MR-17545
CA-2018-102729;26/10/2018;31/10/2018;Standard Class;75217;BF-11215
CA-2017-116596;27/10/2017;31/10/2017;Standard Class;10011;BW-11200
CA-2018-124191;12/06/2018;14/06/2018;Second Class;60610;TS-21610
CA-2017-148747;25/09/2017;27/09/2017;First Class;94110;AS-10045
US-2018-169488;07/09/2018;09/09/2018;First Class;2908;AA-10375
CA-2016-135727;11/05/2016;16/05/2016;Second Class;85023;PS-18970
CA-2016-135251;06/08/2016;10/08/2016;Standard Class;77095;RP-19270
CA-2015-166590;29/10/2015;02/11/2015;Standard Class;47201;NC-18625
CA-2017-131744;18/06/2017;20/06/2017;Second Class;19134;SC-20770
CA-2016-160864;03/05/2016;06/05/2016;First Class;95123;NF-18595
CA-2016-147690;10/11/2016;14/11/2016;Standard Class;19140;SC-20020
CA-2016-163923;30/05/2016;03/06/2016;Standard Class;22153;BD-11560
CA-2017-125724;22/09/2017;27/09/2017;Standard Class;80020;SM-20950
CA-2016-111612;28/11/2016;02/12/2016;Standard Class;43229;EB-14110
CA-2016-156853;03/12/2016;05/12/2016;Second Class;3301;HP-14815
CA-2015-103086;17/10/2015;19/10/2015;Second Class;77095;EB-14170
CA-2017-129280;03/05/2017;05/05/2017;First Class;43055;SM-20905
CA-2016-161242;01/06/2016;08/06/2016;Standard Class;90045;CG-12040
CA-2015-130428;31/03/2015;31/03/2015;Same Day;33614;TG-21640
CA-2018-104388;05/07/2018;07/07/2018;First Class;68025;DK-12835
CA-2016-113131;24/09/2016;24/09/2016;Same Day;43229;MB-17305
CA-2016-148495;13/08/2016;13/08/2016;Same Day;91767;SF-20065
CA-2016-143147;26/05/2016;28/05/2016;Second Class;78207;PS-18760
CA-2018-152975;14/09/2018;16/09/2018;First Class;10035;RB-19705
CA-2017-107475;07/06/2017;11/06/2017;Standard Class;19120;RS-19870
CA-2018-116127;25/06/2018;27/06/2018;Second Class;10024;SB-20185
CA-2018-132584;26/08/2018;27/08/2018;First Class;48234;HJ-14875
CA-2017-160598;26/08/2017;28/08/2017;First Class;33142;SV-20815
CA-2017-108630;18/11/2017;18/11/2017;Same Day;94521;BE-11410
US-2018-129203;17/04/2018;22/04/2018;Standard Class;60653;BM-11575
CA-2018-110940;23/07/2018;28/07/2018;Standard Class;60090;AZ-10750
CA-2015-119172;11/05/2015;15/05/2015;Standard Class;60610;HD-14785
US-2017-105452;28/07/2017;01/08/2017;Standard Class;77506;BF-11005
CA-2018-108931;14/09/2018;19/09/2018;Standard Class;10024;HZ-14950
CA-2018-104619;24/01/2018;29/01/2018;Standard Class;95123;KD-16495
CA-2016-149517;19/09/2016;23/09/2016;Standard Class;95823;FC-14245
CA-2016-116841;14/04/2016;18/04/2016;Standard Class;97477;TP-21130
CA-2018-107797;08/05/2018;11/05/2018;Second Class;76063;EB-13705
CA-2017-117604;04/09/2017;09/09/2017;Standard Class;72401;JP-15520
CA-2015-130155;19/05/2015;22/05/2015;First Class;23464;TD-20995
CA-2017-129861;17/06/2017;23/06/2017;Standard Class;14609;DM-13345
CA-2016-138625;02/11/2016;05/11/2016;First Class;23320;EG-13900
US-2018-122672;04/11/2018;09/11/2018;Standard Class;43130;HG-14965
CA-2018-117128;05/12/2018;08/12/2018;Second Class;10024;BF-11080
CA-2017-130638;16/05/2017;19/05/2017;Second Class;90045;SC-20095
CA-2018-144365;24/10/2018;30/10/2018;Standard Class;39212;CS-11950
CA-2017-110086;18/09/2017;22/09/2017;Standard Class;95695;BD-11320
CA-2015-128524;11/11/2015;13/11/2015;First Class;98115;MZ-17515
CA-2017-140256;22/08/2017;29/08/2017;Standard Class;90049;PW-19030
CA-2018-160633;16/11/2018;21/11/2018;Standard Class;43402;BS-11380
CA-2015-115133;26/09/2015;30/09/2015;Standard Class;43130;DA-13450
CA-2018-137449;29/06/2018;30/06/2018;First Class;75220;ME-17725
CA-2018-103520;23/09/2018;25/09/2018;First Class;79424;MH-17785
CA-2015-139283;23/11/2015;27/11/2015;Standard Class;48227;BT-11440
CA-2015-118192;13/01/2015;18/01/2015;Standard Class;43055;MM-17920
CA-2017-168844;31/05/2017;06/06/2017;Standard Class;10011;NM-18520
CA-2018-154809;13/02/2018;17/02/2018;Standard Class;55407;MH-17455
CA-2015-151330;14/10/2015;17/10/2015;First Class;2149;TC-21295
CA-2015-124702;18/11/2015;25/11/2015;Standard Class;98105;MH-17785
US-2018-125808;12/11/2018;15/11/2018;Second Class;90032;EP-13915
CA-2016-116638;28/01/2016;31/01/2016;Second Class;28027;JH-15985
CA-2015-104563;07/03/2015;12/03/2015;Standard Class;98103;CM-12715
US-2018-107979;08/06/2018;13/06/2018;Standard Class;85301;FO-14305
CA-2015-150518;19/11/2015;24/11/2015;Standard Class;55433;MW-18220
CA-2017-107104;26/11/2017;30/11/2017;Standard Class;90045;MS-17365
CA-2018-161893;23/01/2018;27/01/2018;Standard Class;85705;HP-14815
CA-2015-156160;22/09/2015;29/09/2015;Standard Class;10035;AS-10090
CA-2015-100860;26/03/2015;30/03/2015;Second Class;91767;CS-12505
CA-2017-160717;06/06/2017;11/06/2017;Standard Class;93101;ME-17320
CA-2018-132619;31/08/2018;05/09/2018;Standard Class;94109;MS-17770
US-2016-120957;07/12/2016;07/12/2016;Same Day;92503;KH-16690
CA-2018-157448;16/11/2018;20/11/2018;Standard Class;90049;LC-16885
CA-2017-126270;23/04/2017;27/04/2017;Standard Class;92672;AF-10870
CA-2018-145275;02/04/2018;06/04/2018;Standard Class;35601;AH-10465
CA-2016-133396;13/08/2016;15/08/2016;First Class;27405;GK-14620
US-2018-140312;13/11/2018;19/11/2018;Standard Class;94568;KL-16645
CA-2017-114867;23/12/2017;28/12/2017;Standard Class;19143;FM-14290
US-2015-164644;22/07/2015;24/07/2015;Second Class;77095;JL-15850
CA-2017-137393;06/05/2017;10/05/2017;Standard Class;93309;GM-14500
US-2015-120175;28/11/2015;03/12/2015;Standard Class;47374;MC-17635
CA-2017-144785;18/04/2017;23/04/2017;Standard Class;10009;CS-12490
CA-2016-130113;27/12/2016;31/12/2016;Standard Class;94122;AH-10030
CA-2018-122770;13/12/2018;18/12/2018;Standard Class;94122;EP-13915
CA-2018-118668;02/01/2018;04/01/2018;Second Class;90032;FW-14395
CA-2018-116498;30/05/2018;03/06/2018;Standard Class;92037;KA-16525
US-2018-130603;30/09/2018;06/10/2018;Standard Class;76017;SC-20050
US-2018-135986;20/06/2018;27/06/2018;Standard Class;23223;PG-18895
CA-2018-140536;04/04/2018;05/04/2018;First Class;10035;TA-21385
CA-2016-130183;13/11/2016;17/11/2016;Standard Class;77041;PO-18850
CA-2016-107902;28/08/2016;02/09/2016;Standard Class;6824;SM-20950
CA-2018-130148;24/09/2018;28/09/2018;Second Class;94110;NK-18490
US-2017-151260;11/12/2017;14/12/2017;First Class;45503;SC-20695
CA-2015-144281;10/06/2015;15/06/2015;Second Class;48234;HK-14890
CA-2017-122511;11/03/2017;11/03/2017;Same Day;19140;BT-11485
CA-2018-154116;15/12/2018;19/12/2018;Standard Class;90301;KM-16660
CA-2017-105291;30/10/2017;04/11/2017;Standard Class;93405;SP-20920
CA-2018-147032;31/07/2018;04/08/2018;Standard Class;19805;LB-16795
CA-2018-125990;19/10/2018;23/10/2018;Standard Class;94122;JS-16030
CA-2017-161746;21/10/2017;27/10/2017;Standard Class;90045;CS-11950
CA-2015-114251;05/11/2015;10/11/2015;Standard Class;19143;MD-17350
CA-2017-116379;07/11/2017;12/11/2017;Standard Class;94122;LD-17005
US-2017-144477;12/08/2017;14/08/2017;Second Class;19134;DB-13270
CA-2017-108210;30/05/2017;31/05/2017;Same Day;77041;AT-10735
CA-2018-166835;12/11/2018;14/11/2018;Second Class;17602;DK-13375
CA-2017-119641;22/09/2017;26/09/2017;Standard Class;54302;CS-12250
CA-2017-105781;16/02/2017;20/02/2017;Standard Class;10024;JF-15565
CA-2015-101364;22/12/2015;26/12/2015;Standard Class;10011;TW-21025
CA-2016-117898;05/12/2016;11/12/2016;Standard Class;61701;TB-21250
CA-2018-142293;17/09/2018;20/09/2018;First Class;83704;SC-20380
CA-2018-167395;02/12/2018;04/12/2018;First Class;1852;KM-16720
